time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward
2020-11-09T00:27:44.175061+00:00,177,2,4,0,26,True,uh do you know what 3*5*6=?,:),51,nothing,True,volume,0.0,0.0,1,1,0.1
2020-11-11T00:20:04.229006+00:00,230,4,4,3,21,True,how do we find out how to do this?,:),51,nothing,,volume,0.0,0.0,1,3,0.0
2020-11-10T00:17:00.316285+00:00,198,4,2,0,15,False,Im stuck could you please help me Yeti?,Try thinking about the concept of volume to solve this problem.,64,question,True,volume,0.417,0.167,1,4,0.1
2020-11-10T00:20:13.167126+00:00,188,4,3,0,34,True,Great!,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,1.0,0.0,0.43126933439111637,0,0.11
2020-11-10T00:20:56.239816+00:00,198,4,2,0,15,False,I need help,The people in the village need you! Keep working hard.,85,encourage,True,volume,0.73,0.0,1,5,0.1
2020-11-10T00:21:25.702949+00:00,198,4,2,0,15,False,Im sorry I need help,This problem doesn’t stand a chance against us!,87,encourage,,volume,0.45,0.217,1,5,0.0
2020-11-10T00:21:53.952359+00:00,198,4,2,0,15,False,(I didn't mean the 2nd helpful part) But please I need help,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,volume,0.494,0.0,1,5,0.0
2020-11-10T00:22:10.783901+00:00,198,4,2,0,15,False,I need help,"You’re doing a great job. If we keep working like this, we’ll be done in no time!",83,encourage,,volume,0.73,0.0,1,5,0.0
2020-11-10T00:22:34.852682+00:00,198,4,2,0,15,False, Im stuck please help me,This problem doesn’t stand a chance against us!,87,encourage,,volume,0.556,0.222,1,5,0.0
2020-11-10T00:23:31.194181+00:00,188,4,3,0,34,True,this is hard,"You’ve just about got it. Don’t give up, yet!",81,encourage,True,length,0.0,0.412,1,3,0.1
2020-11-10T00:24:20.148672+00:00,198,4,2,0,15,False,I don't know,"You’ve just about got it. Don’t give up, yet!",81,encourage,,volume,0.0,0.0,1,5,0.0
2020-11-10T00:25:47.726446+00:00,198,4,2,0,15,False,Can I have some help?,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,volume,0.474,0.0,1,6,0.0
2020-11-10T00:25:51.727303+00:00,198,4,2,0,15,False,Im stuck ,:),51,nothing,,volume,0.0,0.667,1,6,0.0
2020-11-10T00:26:03.426538+00:00,188,4,3,0,34,True,can I,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,0.48184012063854487,2,0.01
2020-11-10T00:26:31.886136+00:00,198,4,2,0,15,False,Im stuck could you please help me Yeti?,:),51,nothing,,volume,0.417,0.167,1,6,0.0
2020-11-10T02:00:32.226141+00:00,195,2,4,3,33,True,,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,0.0,0,0.01
2020-11-10T02:01:09.456481+00:00,195,2,4,3,33,True,Ok! Thanks!,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,True,height,1.0,0.0,0.44682634883733874,0,0.1
2020-11-10T02:10:24.528389+00:00,193,4,5,1,17,True,do you think it is 3? i think it is 3,:),51,nothing,True,height,0.0,0.0,1,0,0.1
2020-11-10T02:11:10.110716+00:00,193,4,5,1,17,True,hmm,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,width,0.0,0.0,0.3779521895347948,0,0.11
2020-11-10T02:13:05.940133+00:00,193,4,5,1,17,True,90 is what I think it is,Try thinking about the concept of volume to solve this problem.,64,question,True,volume,0.0,0.0,1,0,0.1
2020-11-10T02:12:07.886503+00:00,193,4,5,1,17,True,i am a bit confused...,"Hey, let’s think this through together. I know we can do it!",78,encourage,True,length,0.0,0.0,1,0,0.1
2020-11-10T02:12:24.972857+00:00,193,4,5,1,17,True,"i think it is 6, but i am not sure...",You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,0.0,0.0,0.48746452148106734,0,0.11
2020-11-10T03:37:29.37249+00:00,184,3,6,2,14,True,"I need a hint, not all of those choclate fit in the length of the box.","The sooner we finish, the sooner we can cross the river on that boat! Let’s get to it!",86,encourage,,length,0.161,0.0,1,0,0.0
2020-11-10T04:04:40.873631+00:00,186,3,0,1,16,True,ok,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,width,1.0,0.0,0.44682634883733874,0,0.1
2020-11-10T04:06:14.633184+00:00,186,3,0,1,16,True,I am not sure how to answer this question,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.219,1,0,0.01
2020-11-10T04:08:04.569881+00:00,186,3,0,1,16,True,ok,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,volume,1.0,0.0,0.44682634883733874,3,0.0
2020-11-10T04:08:20.073791+00:00,186,3,0,1,16,True,I don't know how to do it,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,1,3,0.01
2020-11-10T04:11:08.603502+00:00,186,3,0,1,16,True,I tried but it still is not right,Think about how to calculate volume with multiplication.,28,hint,,volume,0.0,0.0,0.48184012063854487,12,0.01
2020-11-10T04:07:57.748092+00:00,186,3,0,1,16,True,I am still not sure how to answer this question,I love a good challenge. Let’s regroup and think about this some more.,82,encourage,,volume,0.0,0.197,1,3,0.0
2020-11-10T04:09:37.245396+00:00,186,3,0,1,16,True,I still don't know,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,1,6,0.01
2020-11-10T04:11:54.251284+00:00,186,3,0,1,16,True,thank you,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,73,encourage,,volume,0.714,0.0,0.48246362487805655,13,0.0
2020-11-10T17:57:39.155865+00:00,199,2,8,0,19,True,Ok.,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,1.0,0.0,0.44682634883733874,0,0.11
2020-11-10T17:58:26.988163+00:00,199,2,8,0,19,True,It worked,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,73,encourage,,height,0.0,0.0,0.47136514835516136,0,0.0
2020-11-10T17:59:06.589363+00:00,199,2,8,0,19,True,We have to figure out the height first.,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,True,height,0.0,0.0,0.48419366133786723,0,0.1
2020-11-10T17:59:18.329891+00:00,199,2,8,0,19,True,ok,:),51,nothing,True,height,1.0,0.0,0.44682634883733874,0,0.1
2020-11-10T18:00:40.175434+00:00,199,2,8,0,19,True,I think the answer is 3chocolates for the height.,You’re doing a great job so far. Just keep trying!,74,encourage,True,height,0.0,0.0,1,0,0.1
2020-11-10T18:03:57.229932+00:00,199,2,8,0,19,True,Thank you,Hm... let's keep thinking!,88,question,True,length,0.714,0.0,0.48246362487805655,0,0.1
2020-11-10T18:05:25.378452+00:00,199,2,8,0,19,True,We got the 3rd one right!,:),51,nothing,True,volume,0.0,0.0,0.48419366133786723,0,0.1
2020-11-10T18:05:50.676051+00:00,199,2,8,0,19,True,Let's keep thinking.,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,0.0,0.0,0.4787166945693976,0,0.11
2020-11-10T18:06:16.535085+00:00,199,2,8,0,19,True,Ok.,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,True,volume,1.0,0.0,0.44682634883733874,0,0.1
2020-11-10T18:01:53.739717+00:00,199,2,8,0,19,True,We got the first one right!,"You’re doing a great job. If we keep working like this, we’ll be done in no time!",83,encourage,True,width,0.0,0.0,0.48419366133786723,0,0.1
2020-11-10T18:02:05.830589+00:00,199,2,8,0,19,True,yeah,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,width,1.0,0.0,0.4279543498714104,0,0.1
2020-11-10T18:03:38.104569+00:00,199,2,8,0,19,True,We got another one correct!,You’re doing a great job so far. Just keep trying!,74,encourage,True,length,0.0,0.0,0.48419366133786723,0,0.1
2020-11-10T18:07:32.622335+00:00,199,2,8,0,19,True,We got another one right!,:),51,nothing,True,weight,0.0,0.0,0.48419366133786723,0,0.1
2020-11-10T18:08:21.160479+00:00,199,2,8,0,19,True,Do you think we multiply or divide.,:),51,nothing,True,weight,0.0,0.0,1,0,0.1
2020-11-10T18:10:34.649931+00:00,199,2,8,0,19,True,ok,:),51,nothing,True,comparison,1.0,0.0,0.44682634883733874,0,0.1
2020-11-10T18:10:57.353164+00:00,199,2,8,0,19,True,Also we got another one right!,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,True,comparison,0.0,0.0,0.48419366133786723,0,0.11
2020-11-10T18:11:28.777267+00:00,199,2,8,0,19,True,smaller.,"Because 180 is smaller than 200, you should be safe to board the boat with the chocolates.",36,hint,True,comparison,0.0,0.0,0.39718374546309043,0,0.11
2020-11-10T18:11:59.858813+00:00,199,2,8,0,19,True,Ok.Thanks for the hint!,:),51,nothing,True,comparison,0.0,0.0,1,0,0.1
2020-11-10T18:36:28.121842+00:00,202,3,3,3,22,True,300?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,0.0,0,0.01
2020-11-11T19:53:12.908736+00:00,233,3,4,3,13,True,hmmm,:),51,nothing,,width,0.0,0.0,0.41272491407917533,8,0.0
2020-11-10T18:36:39.485176+00:00,202,3,3,3,22,True,300?,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,0.0,0,0.01
2020-11-10T23:20:27.42814+00:00,227,4,8,0,17,True,wait,You have seen all the hints. Try your best to answer the question!,44,hint,,width,0.0,0.0,0.4457485819304595,3,0.01
2020-11-10T23:20:35.403342+00:00,227,4,8,0,17,True,but in that picture theres a space at the right,You have seen all the hints. Try your best to answer the question!,44,hint,,width,0.0,0.0,0.47696440037154375,3,0.01
2020-11-10T23:20:38.024634+00:00,227,4,8,0,17,True,ughhhhh,You have seen all the hints. Try your best to answer the question!,44,hint,,width,0.0,0.0,0.0,3,0.01
2020-11-10T23:20:48.70515+00:00,227,4,8,0,17,True,its 5.5,You’re doing a great job so far. Just keep trying!,74,encourage,,width,0.0,0.0,0.4212412694872443,3,0.0
2020-11-10T23:19:10.322867+00:00,227,4,8,0,17,True,help,:),51,nothing,,width,1.0,0.0,1,2,0.0
2020-11-10T23:19:17.628323+00:00,227,4,8,0,17,True,nooooo,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,,width,0.0,0.0,0.35322459179396815,2,0.0
2020-11-10T23:19:32.844643+00:00,227,4,8,0,17,True,'elp me uglyface,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,width,0.0,0.0,0.48056031359881457,2,0.01
2020-11-10T23:19:42.631459+00:00,227,4,8,0,17,True,yeah yeah ok,Hm... let's keep thinking!,88,question,,width,1.0,0.0,0.44682634883733874,2,0.0
2020-11-10T23:19:49.658776+00:00,227,4,8,0,17,True,YOURE not thinking,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,width,0.0,0.0,0.4792545763525837,2,0.01
2020-11-10T23:20:15.674519+00:00,227,4,8,0,17,True,thanks a lot uglyface,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",20,hint,,width,0.592,0.0,0.47080510171462453,3,0.01
2020-11-10T23:20:42.754178+00:00,227,4,8,0,17,True,that is NOT five,You have seen all the hints. Try your best to answer the question!,44,hint,,width,0.0,0.0,0.4792545763525837,3,0.01
2020-11-10T23:20:51.826993+00:00,227,4,8,0,17,True,MEANIEE,You have seen all the hints. Try your best to answer the question!,44,hint,,width,0.0,0.0,0.0,3,0.01
2020-11-10T23:22:11.327774+00:00,227,4,8,0,17,True,i dont like this move the choco around thing,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.232,1,0,0.01
2020-11-10T23:22:19.052882+00:00,227,4,8,0,17,True,its innacurate,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,weight,0.0,0.0,0.4212412694872443,0,0.01
2020-11-10T23:22:37.467761+00:00,227,4,8,0,17,True,i never asked for a hint uglyface,Hm... let's keep thinking!,88,question,,weight,0.0,0.0,1,1,0.0
2020-11-11T00:17:34.925857+00:00,230,4,4,3,21,True,cool!,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,1.0,0.0,0.4258431550180942,0,0.11
2020-11-11T01:00:03.665914+00:00,231,2,8,0,16,True,?,"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,,weight,0.0,0.0,0.0,0,0.0
2020-11-11T19:26:43.859264+00:00,233,3,4,3,13,True,can I go to the bathroom,:),51,nothing,True,height,0.0,0.0,0.48184012063854487,0,0.1
2020-11-11T19:26:55.001729+00:00,233,3,4,3,13,True,hi,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,0.3547562197810281,0,0.01
2020-11-11T19:27:08.625079+00:00,233,3,4,3,13,True,can you help me,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,,height,0.474,0.0,1,0,0.0
2020-11-11T19:30:05.311507+00:00,233,3,4,3,13,True,please,:),51,nothing,,height,1.0,0.0,0.4293893747976277,0,0.0
2020-11-11T19:30:11.586615+00:00,233,3,4,3,13,True,no!,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.0,1.0,0.4683999442673494,0,0.01
2020-11-11T19:35:16.686654+00:00,233,3,4,3,13,True,lets brain storm,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,height,0.0,0.0,0.4139223521196856,4,0.0
2020-11-11T19:30:23.333467+00:00,233,3,4,3,13,True,I need help,:),51,nothing,True,height,0.73,0.0,1,0,0.1
2020-11-11T19:30:43.280488+00:00,233,3,4,3,13,True,not helpful,:),51,nothing,True,height,0.0,0.7,1,0,0.1
2020-11-11T19:30:54.268694+00:00,233,3,4,3,13,True,hi,The people in the village need you! Keep working hard.,85,encourage,,height,0.0,0.0,0.3547562197810281,0,0.0
2020-11-11T19:31:13.440189+00:00,233,3,4,3,13,True,I cant do it,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,True,height,0.0,0.0,1,0,0.1
2020-11-11T19:32:41.353047+00:00,233,3,4,3,13,True,help,:),51,nothing,,height,1.0,0.0,1,4,0.0
2020-11-11T19:32:56.584275+00:00,233,3,4,3,13,True,Whats your name,This problem doesn’t stand a chance against us!,87,encourage,,height,0.0,0.0,0.4466214794439745,4,0.0
2020-11-11T19:36:16.121377+00:00,233,3,4,3,13,True,can you give me a clue to solve this problem,:),51,nothing,True,height,0.151,0.262,0.48246362487805655,4,0.1
2020-11-11T19:38:55.784561+00:00,233,3,4,3,13,True,hmmm,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,height,0.0,0.0,0.41272491407917533,4,0.11
2020-11-11T19:40:32.246687+00:00,233,3,4,3,13,True,hmmm,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,width,0.0,0.0,0.41272491407917533,0,0.01
2020-11-11T19:38:33.892006+00:00,233,3,4,3,13,True,I'm stuck,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,True,height,0.0,0.667,1,4,0.1
2020-11-11T19:41:14.401698+00:00,233,3,4,3,13,True,can you help me please,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,width,0.625,0.0,1,1,0.1
2020-11-11T19:42:46.791963+00:00,233,3,4,3,13,True,help,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,width,1.0,0.0,1,5,0.01
2020-11-11T19:53:25.129323+00:00,233,3,4,3,13,True,ha,Hm... let's keep thinking!,88,question,True,width,1.0,0.0,0.30680565776535235,8,0.1
2020-11-11T20:02:30.038467+00:00,233,3,4,3,13,True,help,:),51,nothing,,volume,1.0,0.0,1,1,0.0
2020-11-11T20:02:49.406815+00:00,233,3,4,3,13,True,I am confused,"You’ve just about got it. Don’t give up, yet!",81,encourage,,volume,0.0,0.697,1,1,0.0
2020-11-12T00:34:31.216277+00:00,208,4,4,0,25,True,i need help,:),51,nothing,True,height,0.73,0.0,1,11,0.1
2020-11-12T00:34:40.192261+00:00,209,4,2,3,24,True,hint please,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.697,0.0,1,3,0.01
2020-11-12T00:34:41.504683+00:00,208,4,4,0,25,True,help,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,1.0,0.0,1,11,0.11
2020-11-12T00:35:15.617615+00:00,208,4,4,0,25,True,i did,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.0,0.0,0.48184012063854487,11,0.01
2020-11-12T00:38:19.802294+00:00,209,4,2,3,24,True,I need help,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,volume,0.73,0.0,1,7,0.0
2020-11-12T00:39:05.129444+00:00,208,4,4,0,25,True,help,You’re doing a great job so far. Just keep trying!,74,encourage,,volume,1.0,0.0,1,4,0.0
2020-11-12T00:38:37.995954+00:00,208,4,4,0,25,True,help,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,1.0,0.0,1,4,0.01
2020-11-12T00:42:00.709152+00:00,208,4,4,0,25,True,help,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,True,volume,1.0,0.0,1,7,0.1
2020-11-12T00:42:16.778456+00:00,208,4,4,0,25,True,no help,:),51,nothing,True,volume,0.551,0.449,1,7,0.1
2020-11-12T00:42:27.263801+00:00,208,4,4,0,25,True,help',"You’re doing a great job. If we keep working like this, we’ll be done in no time!",83,encourage,,volume,1.0,0.0,1,7,0.0
2020-11-12T00:44:37.869983+00:00,208,4,4,0,25,True,help,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,1.0,0.0,1,0,0.01
2020-11-12T01:04:32.381003+00:00,210,4,1,4,19,True,ok thanks!,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,1.0,0.0,0.44682634883733874,0,0.11
2020-11-12T01:27:14.141213+00:00,212,3,4,3,26,True,How many chocolates are there?,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,,height,0.0,0.0,1,0,0.0
2020-11-12T01:28:12.771718+00:00,212,3,4,3,26,True,how do I type my answer?,"If we put our minds together, we can figure this problem out!",77,encourage,True,height,0.0,0.0,1,0,0.1
2020-11-12T01:57:40.446315+00:00,213,2,3,5,11,True,can i have pointers?,The people in the village need you! Keep working hard.,85,encourage,True,height,0.0,0.0,1,2,0.1
2020-11-12T02:02:22.358776+00:00,213,2,3,5,11,True,help?,I know we can do this together. Keep thinking!,76,encourage,,volume,1.0,0.0,1,14,0.0
2020-11-12T02:26:50.542933+00:00,214,2,0,4,13,True,no,:),51,nothing,,length,0.0,1.0,0.4683999442673494,4,0.0
2020-11-12T02:26:16.834913+00:00,214,2,0,4,13,True,whats lengs mean,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,length,0.0,0.0,0.4619150807961576,4,0.0
2020-11-12T02:26:43.410718+00:00,214,2,0,4,13,True,not helpful,:),51,nothing,,length,0.0,0.7,1,4,0.0
2020-11-12T02:26:56.262952+00:00,214,2,0,4,13,True,no,Hm... let's keep thinking!,88,question,,length,0.0,1.0,0.4683999442673494,4,0.0
2020-11-12T02:27:03.789588+00:00,214,2,0,4,13,True,no,"You’re doing a great job. If we keep working like this, we’ll be done in no time!",83,encourage,,length,0.0,1.0,0.4683999442673494,4,0.0
2020-11-12T02:27:31.135671+00:00,214,2,0,4,13,True,tell me what length means,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,0.0,0.0,1,4,0.01
2020-11-12T02:28:03.616094+00:00,214,2,0,4,13,True,not helpful,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,length,0.0,0.7,1,4,0.01
2020-11-12T02:37:00.508773+00:00,215,3,3,4,24,True,how do I unhelpful it,I love a good challenge. Let’s regroup and think about this some more.,82,encourage,,height,0.0,0.0,1,0,0.0
2020-11-12T02:39:27.474518+00:00,215,3,3,4,24,True,help!,Hm... let's keep thinking!,88,question,,length,1.0,0.0,1,2,0.0
2020-11-12T02:41:41.047791+00:00,215,3,3,4,24,True,do I times it?,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,73,encourage,,volume,0.0,0.0,1,1,0.0
2020-11-12T02:36:19.08969+00:00,215,3,3,4,24,True,what does it mean when it asks me the height?,"You’ve just about got it. Don’t give up, yet!",81,encourage,True,height,0.0,0.0,1,0,0.1
2020-11-12T02:38:32.486808+00:00,215,3,3,4,24,True,what is length?,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,length,0.0,0.0,1,0,0.0
2020-11-12T02:43:47.37894+00:00,215,3,3,4,24,True,ok,Hm... let's keep thinking!,88,question,,comparison,1.0,0.0,0.44682634883733874,0,0.0
2020-11-12T03:38:40.706467+00:00,211,3,8,0,11,True,mmh,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.0,0.0,0.2991372257246974,0,0.11
2020-11-12T18:10:34.681161+00:00,219,4,4,4,13,True,thanks!,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,weight,1.0,0.0,0.42358973262049815,0,0.11
2020-11-12T18:07:54.529801+00:00,219,4,4,4,13,True,Thanks Princess Peacock,You’re super close! Let’s think about this a little more and try again.,75,encourage,True,volume,0.592,0.0,0.42358973262049815,0,0.1
2020-11-12T18:09:29.938151+00:00,219,4,4,4,13,True,I need your help Princess peacock,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.403,0.0,1,2,0.01
2020-11-12T23:50:21.92732+00:00,234,4,5,3,13,True,how wide were the chokolates,"Hey, let’s think this through together. I know we can do it!",78,encourage,True,height,0.0,0.0,1,0,0.1
2020-11-12T23:51:50.954185+00:00,234,4,5,3,13,True,anything else,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,0.48756598339388985,0,0.01
2020-11-12T23:54:35.880728+00:00,234,4,5,3,13,True,can you help pleas,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.474,0.0,1,1,0.01
2020-11-12T23:57:28.942041+00:00,234,4,5,3,13,True,yes pleas,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,height,0.73,0.0,0.45916944185379566,1,0.11
2020-11-12T23:58:38.772551+00:00,234,4,5,3,13,True,am I finding the volume,You have seen all the hints. Try your best to answer the question!,44,hint,True,height,0.0,0.0,0.48184012063854487,1,0.11
2020-11-13T00:03:09.450586+00:00,234,4,5,3,13,True,what about the lid,:),51,nothing,,height,0.0,0.0,1,3,0.0
2020-11-13T00:06:39.894898+00:00,234,4,5,3,13,True,I give up,You have seen all the hints. Try your best to answer the question!,44,hint,,height,0.0,0.0,0.48184012063854487,6,0.01
2020-11-13T00:10:34.581151+00:00,238,4,7,1,19,True,so is the problem like 90 x 2 ounces?,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,weight,0.239,0.283,0.483471344209342,0,0.11
2020-11-13T00:09:01.323037+00:00,238,4,7,1,19,True,"ok, thanks","You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,1.0,0.0,0.44682634883733874,0,0.11
2020-11-13T00:27:43.001491+00:00,235,3,8,0,18,True,hello,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,True,height,0.0,0.0,0.36253471214118177,1,0.1
2020-11-13T01:07:46.222772+00:00,236,2,4,4,28,True,No thanks,:),51,nothing,True,weight,0.569,0.431,0.4683999442673494,1,0.1
2020-11-24T19:05:56.145568+00:00,357,2,3,0,18,True,I need help explaning the problem.,:),51,nothing,,volume,0.321,0.321,1,96,0.0
2020-11-13T19:46:23.168346+00:00,241,4,8,0,13,True,okay,Hm... let's keep thinking!,88,question,True,width,1.0,0.0,0.4224901257246038,0,0.1
2020-11-13T20:01:31.100234+00:00,242,4,8,0,15,True,How many chocolates do you think can fit in the box?,You’re almost there. Just keep trying!,71,encourage,,height,0.2,0.0,1,0,0.0
2020-11-13T20:01:47.026536+00:00,242,4,8,0,15,True,How many chocolates do you think can fit in the box?,Hm... let's keep thinking!,88,question,,height,0.2,0.0,1,0,0.0
2020-11-13T23:17:43.27442+00:00,191,3,1,0,12,True,there are six one the bottom and three going up,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.0,0.0,0.47243127063064516,0,0.11
2020-11-14T21:36:18.904601+00:00,243,4,3,3,11,True,ok,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,1.0,0.0,0.44682634883733874,0,0.11
2020-11-15T20:10:17.209912+00:00,254,2,4,0,16,False,can we think of somthing together?,:),51,nothing,,volume,0.0,0.0,0.48746452148106734,3,0.0
2020-11-15T22:39:47.087077+00:00,267,4,5,1,13,True,yes i know so do i do that for the rest?,:),51,nothing,,height,0.252,0.0,1,4,0.0
2020-11-15T05:00:40.770459+00:00,249,3,8,0,15,True,How much do we weigh together,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,True,comparison,0.0,0.0,1,0,0.1
2020-11-15T19:52:06.180215+00:00,254,2,4,0,16,False,thanks,Hm... let's keep thinking!,88,question,,width,1.0,0.0,0.42358973262049815,0,0.0
2020-11-15T19:56:03.854569+00:00,254,2,4,0,16,False,ok i forgot what length means,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,True,length,0.355,0.0,1,2,0.1
2020-11-15T19:58:25.717364+00:00,254,2,4,0,16,False,can we brainsrorm?,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,,length,0.0,0.0,0.48419366133786723,2,0.0
2020-11-15T20:00:42.803071+00:00,254,2,4,0,16,False,can we brainsrorm?,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,length,0.0,0.0,0.48419366133786723,4,0.0
2020-11-15T20:07:21.514087+00:00,254,2,4,0,16,False,i am kind of stuck,:),51,nothing,,volume,0.0,0.433,1,2,0.0
2020-11-15T19:58:56.014973+00:00,254,2,4,0,16,False,ok :),:),51,nothing,,length,1.0,0.0,0.44682634883733874,2,0.0
2020-11-15T20:07:49.125373+00:00,254,2,4,0,16,False,can we brainsrorm?,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,,volume,0.0,0.0,0.48419366133786723,2,0.0
2020-11-15T20:11:04.456824+00:00,254,2,4,0,16,False,i wan't to brainstorm together,I know we can do this together. Keep thinking!,76,encourage,,volume,0.0,0.0,0.48184012063854487,3,0.0
2020-11-15T21:45:34.409139+00:00,264,3,4,0,30,True,i need help,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,True,volume,0.73,0.0,1,1,0.1
2020-11-15T21:45:53.867869+00:00,264,3,4,0,30,True,i still don't know ,:),51,nothing,,volume,0.0,0.0,1,1,0.0
2020-11-15T21:46:24.378535+00:00,264,3,4,0,30,True,cau he,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,0.4441974719709385,1,0.01
